AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4094.871695,4203.07682,4253.333229,4226.666563,4219.487076,4222.051179,4227.179384,4238.974255,4289.743485,4247.179383,4260.512716,4265.128101,4267.692203,4267.179383
4093.846054,4201.025538,4252.307588,4223.58964,4216.922974,4223.58964,4229.230666,4245.640922,4291.281946,4245.640922,4254.871691,4257.948614,4268.717844,4265.128101
4074.871695,4188.205026,4240.512717,4215.897333,4214.871692,4226.153743,4229.743486,4239.487076,4270.769126,4235.384512,4243.58964,4247.692204,4250.256306,4248.205024
4065.640926,4185.128103,4234.871691,4218.974256,4215.384512,4229.743486,4234.871691,4242.563999,4261.538357,4240.512717,4244.615281,4243.076819,4244.615281,4242.051178
4069.74349,4195.384513,4239.487076,4223.07682,4217.435794,4230.769127,4237.948614,4248.717845,4263.589639,4249.743486,4246.666563,4236.922973,4249.230665,4239.999896
4069.74349,4200.512718,4236.410153,4224.102461,4220.512717,4228.717845,4228.205025,4244.615281,4256.410152,4244.10246,4244.615281,4234.358871,4247.692204,4234.358871
4065.640926,4195.897333,4232.307589,4224.615281,4221.025538,4226.153743,4223.07682,4243.58964,4257.948614,4244.10246,4248.717845,4246.666563,4250.769127,4238.974255
4064.615285,4194.871692,4234.358871,4223.58964,4219.487076,4227.179384,4230.769127,4244.10246,4266.153742,4245.128101,4251.281947,4246.153742,4254.871691,4244.10246
4069.23067,4198.974256,4233.84605,4219.999897,4219.487076,4227.692204,4231.281948,4239.487076,4254.871691,4233.33323,4246.666563,4232.820409,4249.230665,4235.897332
4071.281952,4199.999897,4232.820409,4219.999897,4221.025538,4225.128102,4228.205025,4242.563999,4246.666563,4233.84605,4243.58964,4236.922973,4246.666563,4231.794768
4069.74349,4197.948615,4232.820409,4224.615281,4223.07682,4226.153743,4235.384512,4250.769127,4257.948614,4245.640922,4246.153742,4243.58964,4252.307588,4237.435794
4072.307593,4200.512718,4231.281948,4227.179384,4223.07682,4226.666563,4240.512717,4252.307588,4263.589639,4245.640922,4247.692204,4239.999896,4251.281947,4237.948614
4075.384516,4198.974256,4230.769127,4220.512717,4219.999897,4227.692204,4241.538358,4250.256306,4261.538357,4238.974255,4244.615281,4241.025537,4248.717845,4233.33323
4067.179388,4187.179385,4227.692204,4213.33323,4213.33323,4225.128102,4244.10246,4245.640922,4250.769127,4234.358871,4237.435794,4241.025537,4248.205024,4232.820409
4059.48708,4181.025539,4220.512717,4214.358871,4208.717846,4226.153743,4246.666563,4246.666563,4234.358871,4227.179384,4228.717845,4231.281948,4237.435794,4228.717845
4062.051183,4187.179385,4222.563999,4217.435794,4210.769128,4225.128102,4247.179383,4254.35887,4232.307589,4229.230666,4230.256307,4230.256307,4231.794768,4224.615281
4066.153747,4194.871692,4234.871691,4218.974256,4216.410153,4225.640922,4244.10246,4255.384511,4246.666563,4237.948614,4238.974255,4241.025537,4239.487076,4227.692204
4073.333234,4197.948615,4233.33323,4222.051179,4216.410153,4222.563999,4235.384512,4245.128101,4249.230665,4239.487076,4237.435794,4243.58964,4239.999896,4233.33323
4076.922977,4195.384513,4229.743486,4220.512717,4215.384512,4224.615281,4229.230666,4234.358871,4241.538358,4237.435794,4231.281948,4242.051178,4234.871691,4230.769127
4077.435798,4197.435795,4238.461435,4219.487076,4218.974256,4227.692204,4234.871691,4233.84605,4243.58964,4241.025537,4238.974255,4244.615281,4243.076819,4232.307589
4085.128105,4203.07682,4245.128101,4223.58964,4219.999897,4230.256307,4241.025537,4244.615281,4267.692203,4250.256306,4251.794768,4251.794768,4251.281947,4242.563999
4089.230669,4202.051179,4240.512717,4223.58964,4215.897333,4228.717845,4239.487076,4248.205024,4279.999895,4251.281947,4249.230665,4254.35887,4250.256306,4241.538358
4078.974259,4198.461436,4234.358871,4219.487076,4214.871692,4227.179384,4236.410153,4239.999896,4263.589639,4237.948614,4238.461435,4245.640922,4245.128101,4230.256307
4072.820413,4197.435795,4232.307589,4217.948615,4219.487076,4227.179384,4233.84605,4239.999896,4245.128101,4230.769127,4232.307589,4235.897332,4237.948614,4223.07682
4075.897336,4191.281949,4229.230666,4218.974256,4217.948615,4227.179384,4232.820409,4243.58964,4244.615281,4237.948614,4233.84605,4233.84605,4233.84605,4222.051179
4074.871695,4185.128103,4226.153743,4216.410153,4211.794769,4226.666563,4231.794768,4236.410153,4242.051178,4245.640922,4234.871691,4235.897332,4234.358871,4224.615281
4077.435798,4190.769128,4228.205025,4216.410153,4212.307589,4227.692204,4234.358871,4231.794768,4238.974255,4242.563999,4233.84605,4234.358871,4237.948614,4229.743486
4087.692208,4201.025538,4230.256307,4223.07682,4218.461435,4229.230666,4235.384512,4234.358871,4245.128101,4238.461435,4237.948614,4232.820409,4245.640922,4232.820409
4090.769131,4203.07682,4231.794768,4227.692204,4221.538358,4226.666563,4230.256307,4234.358871,4248.717845,4239.487076,4244.10246,4236.410153,4248.205024,4232.307589
4091.794772,4201.538359,4233.33323,4226.153743,4216.410153,4226.666563,4233.84605,4235.384512,4253.84605,4244.10246,4242.051178,4244.10246,4246.153742,4233.33323
4097.435797,4204.102461,4232.820409,4224.102461,4213.33323,4228.717845,4242.563999,4240.512717,4260.512716,4247.692204,4235.897332,4245.640922,4247.692204,4235.384512
4095.384515,4197.948615,4229.743486,4219.487076,4213.33323,4227.692204,4239.999896,4238.974255,4254.871691,4243.076819,4233.33323,4237.435794,4244.615281,4229.743486
4084.615285,4187.179385,4223.58964,4214.358871,4211.281948,4221.538358,4233.33323,4230.769127,4227.692204,4230.769127,4226.666563,4228.717845,4230.769127,4217.948615
4084.102464,4188.205026,4218.461435,4214.871692,4211.794769,4226.666563,4236.410153,4230.256307,4212.82041,4222.051179,4221.538358,4229.743486,4225.640922,4218.461435
4092.820413,4194.871692,4222.051179,4216.410153,4215.384512,4227.692204,4242.563999,4239.487076,4225.128102,4226.666563,4227.692204,4238.461435,4230.769127,4229.743486
4091.281951,4193.333231,4227.692204,4216.922974,4212.82041,4225.128102,4238.974255,4243.58964,4232.307589,4230.769127,4230.256307,4242.563999,4229.743486,4227.692204
4089.230669,4195.384513,4226.153743,4217.948615,4212.307589,4224.102461,4234.871691,4242.563999,4225.640922,4229.230666,4231.794768,4241.538358,4231.281948,4224.615281
4105.640925,4206.666564,4231.281948,4222.563999,4218.974256,4228.717845,4236.410153,4244.615281,4246.666563,4237.948614,4239.999896,4247.692204,4243.58964,4237.948614
4118.974258,4213.846051,4237.435794,4224.102461,4220.512717,4227.179384,4235.384512,4240.512717,4268.205024,4242.051178,4239.999896,4250.256306,4248.717845,4247.179383
4126.153745,4213.33323,4235.897332,4224.615281,4216.922974,4226.153743,4230.769127,4230.769127,4259.999896,4231.281948,4233.84605,4245.128101,4241.538358,4251.794768
4152.820411,4225.128102,4245.128101,4231.281948,4219.487076,4223.58964,4229.230666,4235.384512,4265.640921,4227.692204,4245.128101,4258.461434,4254.35887,4279.487075
4201.025538,4247.179383,4267.179383,4241.025537,4220.512717,4224.102461,4231.794768,4242.051178,4315.89733,4233.84605,4263.076819,4288.717844,4287.692203,4325.128099
4241.025537,4252.820409,4278.974254,4241.538358,4214.871692,4225.640922,4232.820409,4234.871691,4356.92297,4232.820409,4266.666562,4302.051177,4298.461433,4356.41015
4261.538357,4249.743486,4274.87169,4236.410153,4211.281948,4227.692204,4232.820409,4231.281948,4368.205021,4227.692204,4263.589639,4298.461433,4295.897331,4367.17938
4271.794767,4263.589639,4274.35887,4241.538358,4216.922974,4226.153743,4228.205025,4232.820409,4378.461431,4227.179384,4266.153742,4297.435792,4306.666561,4376.410149
4270.256306,4273.333229,4278.974254,4248.717845,4221.538358,4223.58964,4222.563999,4230.256307,4390.769123,4229.230666,4267.692203,4299.487074,4306.666561,4374.358867
4254.871691,4263.076819,4277.948613,4245.128101,4213.33323,4223.58964,4228.205025,4231.794768,4393.846046,4233.84605,4268.205024,4297.435792,4295.897331,4357.435791
4240.512717,4258.974255,4271.794767,4240.512717,4205.640923,4223.07682,4229.230666,4233.84605,4386.153739,4234.871691,4266.666562,4287.692203,4296.922972,4342.563996
4223.07682,4263.076819,4265.128101,4241.025537,4211.794769,4223.07682,4220.512717,4228.717845,4366.66656,4230.256307,4256.410152,4278.974254,4286.666562,4327.692202
4191.794769,4250.256306,4259.487075,4238.461435,4218.974256,4223.58964,4223.07682,4228.717845,4342.563996,4227.692204,4244.615281,4273.846049,4264.61528,4303.076818
4170.769129,4233.33323,4253.333229,4232.820409,4216.922974,4227.692204,4233.84605,4232.820409,4327.179381,4230.256307,4246.153742,4267.179383,4261.025537,4282.051177
4160.512719,4227.692204,4244.615281,4228.717845,4214.358871,4225.128102,4233.84605,4231.794768,4305.64092,4231.281948,4245.640922,4259.487075,4257.435793,4272.307588
4140.512719,4219.487076,4234.871691,4223.58964,4214.358871,4224.615281,4229.743486,4229.743486,4277.948613,4230.769127,4235.897332,4252.820409,4246.153742,4258.974255
4129.743489,4211.794769,4231.281948,4223.07682,4216.922974,4224.102461,4232.307589,4231.281948,4264.10246,4231.794768,4235.897332,4244.615281,4245.128101,4247.692204
4134.358873,4213.846051,4233.84605,4228.205025,4227.179384,4227.179384,4232.307589,4232.307589,4268.205024,4231.281948,4243.58964,4244.10246,4246.153742,4247.692204
4137.435796,4219.487076,4242.563999,4232.307589,4235.897332,4227.692204,4230.256307,4231.281948,4276.410152,4236.922973,4248.205024,4255.384511,4249.230665,4250.769127
4136.922976,4219.487076,4249.230665,4232.307589,4230.256307,4226.153743,4230.256307,4230.769127,4282.051177,4245.640922,4245.128101,4257.948614,4250.256306,4250.256306
4130.256309,4212.307589,4242.051178,4225.128102,4226.153743,4221.538358,4227.179384,4229.230666,4269.230665,4242.051178,4235.897332,4249.230665,4239.999896,4245.640922
4121.538361,4210.769128,4235.384512,4219.999897,4228.717845,4224.615281,4229.230666,4228.717845,4258.974255,4232.820409,4232.307589,4246.153742,4237.948614,4242.051178
4122.051181,4213.846051,4236.922973,4225.128102,4225.128102,4227.179384,4231.794768,4229.743486,4257.435793,4231.794768,4235.384512,4248.717845,4243.076819,4237.948614
4122.051181,4208.205025,4232.820409,4224.615281,4216.410153,4225.128102,4225.128102,4226.666563,4245.128101,4234.358871,4233.33323,4241.025537,4236.410153,4232.820409
4118.461438,4202.051179,4226.666563,4216.410153,4216.410153,4223.58964,4217.948615,4225.640922,4232.820409,4233.33323,4230.256307,4232.307589,4232.307589,4231.281948
4119.999899,4203.589641,4227.692204,4217.435794,4222.563999,4225.128102,4220.512717,4227.692204,4232.820409,4233.33323,4233.33323,4234.358871,4236.922973,4230.769127
4120.51272,4203.07682,4228.717845,4217.948615,4225.640922,4225.128102,4225.640922,4230.769127,4228.717845,4232.820409,4233.33323,4235.384512,4234.358871,4227.692204
4120.51272,4201.538359,4228.717845,4216.922974,4225.128102,4223.58964,4228.205025,4229.743486,4218.974256,4230.769127,4228.717845,4230.769127,4229.230666,4222.563999
4123.076822,4208.205025,4232.820409,4222.563999,4221.025538,4222.051179,4231.281948,4223.58964,4217.435794,4229.230666,4226.666563,4230.256307,4231.281948,4224.615281
4124.102463,4215.897333,4238.461435,4225.640922,4218.461435,4221.025538,4227.692204,4221.538358,4224.102461,4228.717845,4229.230666,4240.512717,4232.820409,4229.743486
4124.615284,4209.230666,4236.922973,4224.615281,4218.974256,4225.128102,4222.051179,4225.128102,4229.743486,4228.205025,4232.307589,4246.666563,4230.769127,4229.230666
4123.589643,4199.999897,4228.205025,4224.102461,4218.974256,4224.615281,4220.512717,4225.640922,4222.051179,4229.743486,4229.743486,4237.435794,4228.205025,4224.102461
4126.153745,4206.666564,4227.692204,4222.051179,4219.487076,4224.102461,4220.512717,4225.128102,4216.922974,4229.743486,4227.179384,4229.743486,4229.230666,4221.025538
4132.307591,4212.307589,4233.33323,4218.974256,4219.999897,4222.051179,4219.487076,4228.717845,4221.538358,4230.769127,4229.743486,4236.410153,4230.256307,4224.615281
4135.897335,4206.153743,4236.410153,4220.512717,4224.615281,4224.615281,4221.538358,4231.281948,4233.33323,4238.461435,4233.33323,4245.128101,4232.820409,4231.281948
4138.974258,4211.281948,4240.512717,4222.051179,4228.717845,4224.615281,4225.128102,4231.794768,4246.666563,4243.58964,4235.897332,4249.230665,4239.999896,4235.384512
4140.512719,4217.435794,4240.512717,4222.563999,4228.717845,4225.640922,4224.615281,4230.256307,4250.769127,4233.33323,4233.33323,4250.256306,4238.974255,4234.358871
4136.410155,4205.640923,4232.820409,4223.07682,4227.692204,4223.58964,4226.153743,4230.256307,4235.897332,4227.179384,4228.717845,4241.538358,4229.230666,4228.717845
4136.922976,4201.025538,4231.281948,4224.102461,4230.769127,4225.640922,4228.717845,4234.871691,4236.410153,4237.948614,4230.769127,4234.871691,4228.717845,4227.692204
4142.051181,4212.307589,4234.358871,4224.615281,4232.820409,4225.640922,4219.999897,4225.640922,4243.076819,4242.051178,4233.84605,4240.512717,4233.33323,4230.769127
4144.102463,4214.358871,4233.33323,4225.128102,4229.230666,4225.128102,4211.281948,4210.769128,4235.384512,4231.794768,4231.281948,4241.025537,4230.769127,4232.307589
4146.153745,4209.230666,4233.33323,4224.102461,4229.230666,4227.179384,4216.922974,4215.384512,4231.281948,4234.358871,4231.281948,4231.794768,4230.256307,4232.820409
4145.640924,4209.230666,4231.794768,4223.58964,4233.33323,4228.205025,4224.102461,4229.743486,4242.563999,4248.205024,4232.820409,4231.794768,4233.33323,4229.743486
4137.948617,4205.128102,4226.153743,4217.435794,4228.205025,4227.692204,4226.666563,4233.84605,4240.512717,4245.640922,4228.205025,4231.281948,4228.205025,4221.538358
4137.948617,4201.025538,4224.615281,4215.897333,4219.487076,4228.205025,4228.205025,4230.256307,4227.692204,4235.897332,4224.102461,4224.102461,4224.102461,4222.563999
4145.128104,4207.179384,4227.179384,4222.051179,4222.051179,4224.615281,4221.025538,4223.58964,4225.128102,4235.384512,4229.230666,4225.128102,4229.230666,4230.256307
4144.615283,4214.358871,4230.769127,4224.102461,4227.692204,4221.538358,4216.410153,4218.461435,4231.281948,4237.435794,4233.33323,4227.692204,4236.410153,4232.820409
4138.974258,4213.33323,4229.743486,4222.563999,4228.717845,4225.128102,4217.948615,4217.948615,4232.820409,4237.948614,4225.640922,4224.102461,4228.205025,4230.769127
4141.02554,4211.281948,4230.256307,4224.102461,4232.820409,4226.666563,4215.897333,4216.922974,4227.179384,4235.897332,4221.025538,4226.153743,4217.435794,4233.84605
4143.076822,4215.897333,4236.410153,4227.179384,4230.256307,4230.256307,4223.58964,4226.153743,4234.871691,4233.84605,4232.307589,4232.820409,4223.07682,4243.076819
4130.256309,4215.384512,4233.33323,4223.07682,4219.487076,4229.743486,4232.307589,4233.84605,4242.563999,4234.358871,4236.922973,4227.692204,4227.179384,4247.692204
4114.358874,4209.230666,4225.128102,4219.999897,4216.922974,4226.666563,4225.640922,4226.666563,4234.358871,4235.897332,4223.07682,4217.435794,4217.435794,4239.487076
4110.25631,4207.179384,4227.692204,4224.102461,4218.974256,4225.128102,4217.948615,4219.487076,4217.435794,4234.358871,4215.384512,4215.384512,4211.281948,4230.769127
4108.205028,4211.794769,4232.820409,4225.128102,4219.487076,4230.256307,4218.974256,4222.051179,4210.769128,4232.820409,4224.615281,4214.358871,4215.897333,4231.794768
4105.128105,4215.384512,4228.717845,4221.538358,4215.897333,4226.666563,4221.025538,4226.153743,4214.871692,4241.538358,4229.743486,4215.384512,4219.999897,4240.512717
4107.179387,4215.384512,4231.281948,4224.615281,4214.871692,4225.640922,4225.128102,4231.281948,4231.281948,4250.256306,4231.281948,4222.563999,4223.58964,4247.692204
4110.25631,4217.948615,4238.461435,4230.256307,4226.666563,4227.692204,4229.743486,4235.384512,4241.025537,4244.10246,4233.33323,4228.205025,4224.102461,4249.743486
4105.640925,4215.897333,4235.384512,4224.102461,4227.692204,4229.230666,4229.230666,4230.769127,4230.769127,4229.230666,4225.128102,4218.974256,4210.769128,4244.10246
4097.948618,4213.846051,4228.205025,4222.051179,4218.974256,4226.666563,4228.205025,4225.640922,4212.307589,4226.153743,4214.871692,4203.07682,4204.102461,4234.358871
4094.871695,4214.358871,4230.256307,4229.743486,4227.179384,4227.692204,4226.666563,4227.692204,4212.82041,4235.897332,4223.07682,4202.564,4210.769128,4232.307589
4096.410156,4215.897333,4235.897332,4230.256307,4241.025537,4227.692204,4227.692204,4231.281948,4225.128102,4245.128101,4233.84605,4210.256307,4217.435794,4240.512717
4100.51272,4217.948615,4235.897332,4229.743486,4236.922973,4227.692204,4227.692204,4232.307589,4235.897332,4248.717845,4232.820409,4208.205025,4224.615281,4244.615281
4104.102464,4219.999897,4234.358871,4231.794768,4229.230666,4228.205025,4222.051179,4228.205025,4234.871691,4247.179383,4229.230666,4198.974256,4229.230666,4237.948614
4101.538361,4218.974256,4236.922973,4230.769127,4232.307589,4227.692204,4228.205025,4231.281948,4230.256307,4245.128101,4226.153743,4198.974256,4224.615281,4234.358871
4091.794772,4215.384512,4234.358871,4225.640922,4229.230666,4224.102461,4235.897332,4236.410153,4221.538358,4237.948614,4220.512717,4197.948615,4214.358871,4233.84605
4086.666567,4214.871692,4225.128102,4223.58964,4222.051179,4221.025538,4223.58964,4225.640922,4202.051179,4228.205025,4214.871692,4186.666564,4206.666564,4230.769127
4089.74349,4216.922974,4222.051179,4224.102461,4222.563999,4222.563999,4212.307589,4215.384512,4190.769128,4230.769127,4216.410153,4180.512718,4203.07682,4230.769127
4089.74349,4214.358871,4222.563999,4222.051179,4223.07682,4224.102461,4219.487076,4219.999897,4189.230667,4234.871691,4217.435794,4182.05118,4203.07682,4230.769127
4088.205028,4210.769128,4221.025538,4219.999897,4224.102461,4225.128102,4228.205025,4229.230666,4187.692205,4231.794768,4214.358871,4188.717846,4208.205025,4232.307589
4094.358874,4216.922974,4224.102461,4223.07682,4227.179384,4223.07682,4227.692204,4234.871691,4197.948615,4233.33323,4220.512717,4197.435795,4212.82041,4233.84605
4097.435797,4221.538358,4230.769127,4224.102461,4223.58964,4224.615281,4223.07682,4230.769127,4214.871692,4237.435794,4228.205025,4204.102461,4216.922974,4235.384512
4091.281951,4211.794769,4227.179384,4216.410153,4212.82041,4219.487076,4214.358871,4217.948615,4200.512718,4232.820409,4224.102461,4208.205025,4211.281948,4238.974255
4090.769131,4206.666564,4224.102461,4216.922974,4215.897333,4218.461435,4216.922974,4218.461435,4188.717846,4228.205025,4222.051179,4214.358871,4205.640923,4243.076819
4099.9999,4216.922974,4229.743486,4228.205025,4226.666563,4220.512717,4227.692204,4233.33323,4211.794769,4232.820409,4231.794768,4220.512717,4214.358871,4247.179383
4098.974259,4219.487076,4227.692204,4226.153743,4225.128102,4224.615281,4227.692204,4232.307589,4224.615281,4236.410153,4232.820409,4218.974256,4218.974256,4247.179383
4085.128105,4205.128102,4215.897333,4215.384512,4216.922974,4222.051179,4222.051179,4218.974256,4202.051179,4232.307589,4218.974256,4214.358871,4206.153743,4238.461435
4081.538362,4197.435795,4215.384512,4215.384512,4213.846051,4218.974256,4219.999897,4215.897333,4186.666564,4229.743486,4215.384512,4214.871692,4198.974256,4233.33323
4095.897336,4207.692205,4223.07682,4220.512717,4225.640922,4219.487076,4217.435794,4218.974256,4193.333231,4233.33323,4224.615281,4218.974256,4209.743487,4241.025537
4108.717848,4211.794769,4224.615281,4222.051179,4229.743486,4224.615281,4215.384512,4217.435794,4204.615282,4234.871691,4228.205025,4219.999897,4212.82041,4247.179383
4107.179387,4202.051179,4222.563999,4218.974256,4219.487076,4223.07682,4219.487076,4215.897333,4204.102461,4232.307589,4226.666563,4223.07682,4208.205025,4244.615281
4104.615284,4204.102461,4223.58964,4221.025538,4221.538358,4220.512717,4228.205025,4224.102461,4206.666564,4231.794768,4228.717845,4230.769127,4209.230666,4244.615281
4108.717848,4214.358871,4224.615281,4223.58964,4226.666563,4222.563999,4230.769127,4234.358871,4213.846051,4227.692204,4226.666563,4227.692204,4210.769128,4248.717845
4108.717848,4210.256307,4222.563999,4221.025538,4219.999897,4222.563999,4222.051179,4229.230666,4206.666564,4223.07682,4215.897333,4218.974256,4203.589641,4244.615281
4103.589643,4199.999897,4216.922974,4218.974256,4219.487076,4222.051179,4217.435794,4217.435794,4190.256308,4224.615281,4210.769128,4213.846051,4190.769128,4233.84605
4106.666566,4204.615282,4215.897333,4223.07682,4230.256307,4223.07682,4223.58964,4215.384512,4187.179385,4227.179384,4215.384512,4218.461435,4193.846051,4238.461435
4112.820412,4211.281948,4221.538358,4223.07682,4227.692204,4222.051179,4222.051179,4216.410153,4194.358872,4221.025538,4215.897333,4224.615281,4199.999897,4250.256306
4105.640925,4203.07682,4223.58964,4217.435794,4217.948615,4219.999897,4221.025538,4215.384512,4186.153744,4214.358871,4204.615282,4221.025538,4182.564,4238.974255
4103.589643,4198.974256,4222.563999,4219.999897,4216.410153,4222.051179,4226.153743,4219.999897,4185.128103,4215.897333,4204.102461,4219.487076,4176.410154,4229.230666
4119.487079,4204.102461,4224.102461,4224.615281,4216.410153,4215.384512,4221.025538,4221.025538,4198.461436,4218.461435,4222.563999,4229.230666,4206.666564,4248.717845
4127.692207,4204.102461,4227.692204,4223.07682,4214.871692,4213.33323,4216.410153,4215.897333,4210.256307,4219.487076,4232.820409,4238.461435,4230.256307,4265.128101
4123.589643,4201.025538,4228.205025,4222.051179,4211.281948,4217.948615,4227.179384,4222.051179,4215.897333,4226.666563,4230.256307,4243.076819,4227.179384,4258.974255
4116.922976,4202.564,4223.58964,4219.487076,4212.82041,4220.512717,4233.84605,4232.820409,4224.615281,4234.871691,4226.153743,4241.538358,4219.999897,4249.743486
4107.692207,4197.435795,4215.897333,4214.358871,4217.948615,4217.948615,4228.717845,4230.256307,4218.974256,4233.33323,4218.461435,4230.769127,4215.384512,4244.10246
4107.692207,4192.30759,4218.461435,4215.384512,4217.435794,4223.07682,4228.717845,4226.153743,4214.358871,4236.410153,4219.487076,4231.794768,4221.538358,4246.666563
4120.51272,4200.512718,4228.717845,4222.563999,4215.897333,4223.07682,4229.743486,4230.769127,4229.230666,4244.615281,4234.358871,4247.692204,4236.410153,4252.820409
4122.564002,4205.128102,4228.717845,4220.512717,4218.974256,4221.538358,4230.256307,4235.384512,4238.974255,4240.512717,4231.794768,4244.10246,4236.410153,4249.743486
4113.333233,4196.410154,4222.051179,4216.410153,4220.512717,4222.563999,4229.230666,4231.281948,4230.769127,4232.820409,4219.487076,4230.256307,4230.256307,4246.666563
4108.717848,4191.281949,4218.461435,4217.948615,4219.999897,4226.153743,4227.692204,4221.538358,4223.58964,4231.794768,4222.563999,4227.692204,4230.769127,4243.58964
4110.76913,4197.435795,4219.999897,4216.922974,4219.999897,4224.615281,4229.230666,4220.512717,4220.512717,4231.281948,4230.256307,4232.820409,4231.281948,4239.487076
4121.02554,4204.102461,4224.615281,4218.461435,4216.922974,4220.512717,4228.717845,4230.256307,4227.692204,4231.794768,4230.769127,4239.487076,4230.769127,4245.640922
4124.615284,4203.589641,4221.025538,4222.051179,4213.846051,4219.999897,4225.128102,4235.384512,4233.33323,4234.358871,4224.615281,4239.487076,4233.84605,4249.743486
